txn_id,user_id,game,date,method,amount,actual_paid,note
BILL24102511570815,2022646142,Cửu Long Tranh Bá,25/10/2024 11:57:08,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24102512040544,2022646142,Cửu Long Tranh Bá,25/10/2024 12:04:05,momo,10000000,8000000,Sự kiện
BILL24110111314714,2022646142,Cửu Long Tranh Bá,01/11/2024 11:31:47,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24110318505973,2022646142,Cửu Long Tranh Bá,03/11/2024 18:50:59,banking,10000000,8000000,Sự kiện (X2 Bonus)
BILL24110318570393,2022646142,Cửu Long Tranh Bá,03/11/2024 18:57:03,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24110514083090,2022646142,Cửu Long Tranh Bá,05/11/2024 14:08:30,momo,100000,85000,Sự kiện
BILL24110514124319,2022646142,Cửu Long Tranh Bá,05/11/2024 14:12:43,momo,10000000,8000000,Sự kiện
BILL24110814025833,2022646142,Cửu Long Tranh Bá,08/11/2024 14:02:58,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24110911221866,2022646142,Cửu Long Tranh Bá,09/11/2024 11:22:18,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24110911232381,2022646142,Cửu Long Tranh Bá,09/11/2024 11:23:23,banking,200000,170000,Sự kiện
BILL24111018475463,2022646142,Cửu Long Tranh Bá,10/11/2024 18:47:54,banking,100000,85000,Sự kiện
BILL24111411451627,2022646142,Cửu Long Tranh Bá,14/11/2024 11:45:16,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL24112211083113,2022646142,Cửu Long Tranh Bá,22/11/2024 11:08:31,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24112318452952,2022646142,Cửu Long Tranh Bá,23/11/2024 18:45:29,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24113018205180,2022646142,Cửu Long Tranh Bá,30/11/2024 18:20:51,banking,50000,42500,Sự kiện
BILL24120111284886,2022646142,Cửu Long Tranh Bá,01/12/2024 11:28:48,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24120318212666,2022646142,Cửu Long Tranh Bá,03/12/2024 18:21:26,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24120411000210,2022646142,Cửu Long Tranh Bá,04/12/2024 11:00:02,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24120618030958,2022646142,Cửu Long Tranh Bá,06/12/2024 18:03:09,momo,20000,17000,Sự kiện
BILL24120807041734,2022646142,Cửu Long Tranh Bá,08/12/2024 07:04:17,momo,20000,17000,Sự kiện
BILL24121011443971,2022646142,Cửu Long Tranh Bá,10/12/2024 11:44:39,banking,10000,8500,Sự kiện
BILL25112211002070,2022603846,Tiên Kiếm Kỳ Hiệp,22/11/2025 11:00:20,banking,20000,17000,Nạp đầu (X2 Bonus)
BILL25112918080662,2022603846,Tiên Kiếm Kỳ Hiệp,29/11/2025 18:08:06,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25120218312129,2022603846,Tiên Kiếm Kỳ Hiệp,02/12/2025 18:31:21,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25120311473038,2022603846,Tiên Kiếm Kỳ Hiệp,03/12/2025 11:47:30,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25120718244284,2022603846,Tiên Kiếm Kỳ Hiệp,07/12/2025 18:24:42,momo,10000,8500,Sự kiện
BILL25120818185954,2022603846,Tiên Kiếm Kỳ Hiệp,08/12/2025 18:18:59,momo,10000,8500,Sự kiện
BILL25120918320395,2022603846,Tiên Kiếm Kỳ Hiệp,09/12/2025 18:32:03,banking,10000,8500,Sự kiện
BILL25121218134325,2022603846,Tiên Kiếm Kỳ Hiệp,12/12/2025 18:13:43,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25121318060238,2022603846,Tiên Kiếm Kỳ Hiệp,13/12/2025 18:06:02,inapp,10000,8500,Sự kiện
BILL24060718223362,2022684953,Cửu Long Tranh Bá,07/06/2024 18:22:33,momo,50000,42500,Nạp đầu (X2 Bonus)
BILL24060818595289,2022684953,Cửu Long Tranh Bá,08/06/2024 18:59:52,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24060819074280,2022684953,Cửu Long Tranh Bá,08/06/2024 19:07:42,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24061011473894,2022684953,Cửu Long Tranh Bá,10/06/2024 11:47:38,momo,200000,170000,Sự kiện (X2 Bonus)
BILL24061307584121,2022684953,Cửu Long Tranh Bá,13/06/2024 07:58:41,banking,200000,170000,Sự kiện
BILL24062318210014,2022684953,Cửu Long Tranh Bá,23/06/2024 18:21:00,banking,100000000,80000000,Sự kiện (X2 Bonus)
BILL24062818373793,2022684953,Cửu Long Tranh Bá,28/06/2024 18:37:37,banking,200000,170000,Sự kiện
BILL24063018250954,2022684953,Cửu Long Tranh Bá,30/06/2024 18:25:09,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL24063018301077,2022684953,Cửu Long Tranh Bá,30/06/2024 18:30:10,momo,20000000,16000000,Sự kiện (X2 Bonus)
BILL24070218502037,2022684953,Cửu Long Tranh Bá,02/07/2024 18:50:20,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24070218521767,2022684953,Cửu Long Tranh Bá,02/07/2024 18:52:17,momo,200000000,160000000,Sự kiện (X2 Bonus)
BILL24070411233627,2022684953,Cửu Long Tranh Bá,04/07/2024 11:23:36,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24070811495913,2022684953,Cửu Long Tranh Bá,08/07/2024 11:49:59,banking,10000000,8000000,Sự kiện (X2 Bonus)
BILL24070811583442,2022684953,Cửu Long Tranh Bá,08/07/2024 11:58:34,momo,100000000,80000000,Sự kiện (X2 Bonus)
BILL24071218052522,2022684953,Cửu Long Tranh Bá,12/07/2024 18:05:25,banking,5000000,4000000,Sự kiện (X2 Bonus)
BILL24071218114837,2022684953,Cửu Long Tranh Bá,12/07/2024 18:11:48,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24071907220852,2022684953,Cửu Long Tranh Bá,19/07/2024 07:22:08,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL24071907263744,2022684953,Cửu Long Tranh Bá,19/07/2024 07:26:37,momo,50000000,40000000,Sự kiện (X2 Bonus)
BILL24072618521977,2022684953,Cửu Long Tranh Bá,26/07/2024 18:52:19,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24072818371194,2022684953,Cửu Long Tranh Bá,28/07/2024 18:37:11,momo,100000,85000,Sự kiện
BILL24080118142652,2022684953,Cửu Long Tranh Bá,01/08/2024 18:14:26,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24080118241175,2022684953,Cửu Long Tranh Bá,01/08/2024 18:24:11,momo,200000,170000,Sự kiện (X2 Bonus)
BILL24080211283334,2022684953,Cửu Long Tranh Bá,02/08/2024 11:28:33,banking,10000000,8000000,Sự kiện (X2 Bonus)
BILL24080314342816,2022684953,Cửu Long Tranh Bá,03/08/2024 14:34:28,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24080314440675,2022684953,Cửu Long Tranh Bá,03/08/2024 14:44:06,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24081018291123,2022684953,Cửu Long Tranh Bá,10/08/2024 18:29:11,banking,500000,400000,Sự kiện
BILL24081218363139,2022684953,Cửu Long Tranh Bá,12/08/2024 18:36:31,momo,200000,170000,Sự kiện
BILL24081418543587,2022684953,Cửu Long Tranh Bá,14/08/2024 18:54:35,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24050218394011,2022676487,Cửu Long Tranh Bá,02/05/2024 18:39:40,banking,10000,8500,Nạp đầu (X2 Bonus)
BILL24050218484095,2022676487,Cửu Long Tranh Bá,02/05/2024 18:48:40,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL24050511180077,2022676487,Cửu Long Tranh Bá,05/05/2024 11:18:00,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL24050918002230,2022676487,Cửu Long Tranh Bá,09/05/2024 18:00:22,momo,1000000,800000,Sự kiện
BILL24050918053364,2022676487,Cửu Long Tranh Bá,09/05/2024 18:05:33,momo,2000000,1600000,Sự kiện (X2 Bonus)
BILL24051011482724,2022676487,Cửu Long Tranh Bá,10/05/2024 11:48:27,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24051418324270,2022676487,Cửu Long Tranh Bá,14/05/2024 18:32:42,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24052414441196,2022676487,Cửu Long Tranh Bá,24/05/2024 14:44:11,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24060211002462,2022676487,Cửu Long Tranh Bá,02/06/2024 11:00:24,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24060411575128,2022676487,Cửu Long Tranh Bá,04/06/2024 11:57:51,momo,500000,400000,Sự kiện (X2 Bonus)
BILL24060818595342,2022676487,Cửu Long Tranh Bá,08/06/2024 18:59:53,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24060918383247,2022676487,Cửu Long Tranh Bá,09/06/2024 18:38:32,momo,20000,17000,Sự kiện
BILL26012518584442,2022692539,Tiên Kiếm Kỳ Hiệp,25/01/2026 18:58:44,momo,200000,170000,Nạp đầu (X2 Bonus)
BILL26010411125987,2022675905,Thanh Vân Kiếm,04/01/2026 11:12:59,inapp,50000,42500,Nạp đầu (X2 Bonus)
BILL26010411201826,2022675905,Thanh Vân Kiếm,04/01/2026 11:20:18,momo,20000,17000,Sự kiện (X2 Bonus)
BILL26010514263966,2022675905,Thanh Vân Kiếm,05/01/2026 14:26:39,momo,50000,42500,Sự kiện
BILL26010514324744,2022675905,Thanh Vân Kiếm,05/01/2026 14:32:47,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL26010811332345,2022675905,Thanh Vân Kiếm,08/01/2026 11:33:23,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL26011218150493,2022675905,Thanh Vân Kiếm,12/01/2026 18:15:04,inapp,100000,85000,Sự kiện (X2 Bonus)
BILL26011618474715,2022675905,Thanh Vân Kiếm,16/01/2026 18:47:47,momo,10000,8500,Sự kiện (X2 Bonus)
BILL26011618494215,2022675905,Thanh Vân Kiếm,16/01/2026 18:49:42,banking,100000,85000,Sự kiện
BILL26011818460530,2022675905,Thanh Vân Kiếm,18/01/2026 18:46:05,banking,100000,85000,Sự kiện
BILL25100518280740,2022652834,Thanh Vân Kiếm,05/10/2025 18:28:07,banking,200000,170000,Nạp đầu (X2 Bonus)
BILL25051718242137,2022659095,Tình Kiếm,17/05/2025 18:24:21,banking,200000,170000,Nạp đầu (X2 Bonus)
BILL26011118092266,2022670722,Tiên Kiếm Kỳ Hiệp,11/01/2026 18:09:22,momo,50000,42500,Nạp đầu (X2 Bonus)
BILL26011407452939,2022670722,Tiên Kiếm Kỳ Hiệp,14/01/2026 07:45:29,banking,50000,42500,Sự kiện
BILL26011618443026,2022670722,Tiên Kiếm Kỳ Hiệp,16/01/2026 18:44:30,banking,20000,17000,Sự kiện (X2 Bonus)
BILL26011818134566,2022670722,Tiên Kiếm Kỳ Hiệp,18/01/2026 18:13:45,momo,10000,8500,Sự kiện (X2 Bonus)
BILL26012318125586,2022670722,Tiên Kiếm Kỳ Hiệp,23/01/2026 18:12:55,banking,10000,8500,Sự kiện
BILL26012507152831,2022670722,Tiên Kiếm Kỳ Hiệp,25/01/2026 07:15:28,banking,50000,42500,Sự kiện
BILL24102618432233,2022647509,Hiệp Khách Vô Song,26/10/2024 18:43:22,inapp,100000,85000,Nạp đầu (X2 Bonus)
BILL24110214584171,2022647509,Hiệp Khách Vô Song,02/11/2024 14:58:41,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24110311210448,2022647509,Hiệp Khách Vô Song,03/11/2024 11:21:04,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24110407182534,2022647509,Hiệp Khách Vô Song,04/11/2024 07:18:25,banking,10000,8500,Sự kiện
BILL24110918585022,2022647509,Hiệp Khách Vô Song,09/11/2024 18:58:50,momo,10000,8500,Sự kiện
BILL24111118183894,2022647509,Hiệp Khách Vô Song,11/11/2024 18:18:38,banking,10000,8500,Sự kiện
BILL24111407005614,2022647509,Hiệp Khách Vô Song,14/11/2024 07:00:56,inapp,10000,8500,Sự kiện
BILL24060211253924,2022690957,Cửu Long Tranh Bá,02/06/2024 11:25:39,momo,100000,85000,Nạp đầu (X2 Bonus)
BILL24060418224622,2022690957,Cửu Long Tranh Bá,04/06/2024 18:22:46,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24060518183854,2022690957,Cửu Long Tranh Bá,05/06/2024 18:18:38,banking,20000,17000,Sự kiện
BILL24060718573023,2022690957,Cửu Long Tranh Bá,07/06/2024 18:57:30,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24060918460139,2022690957,Cửu Long Tranh Bá,09/06/2024 18:46:01,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25090211350364,2022616144,Thanh Vân Kiếm,02/09/2025 11:35:03,inapp,50000,42500,Nạp đầu (X2 Bonus)
BILL25090211365473,2022616144,Thanh Vân Kiếm,02/09/2025 11:36:54,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25090618582961,2022616144,Thanh Vân Kiếm,06/09/2025 18:58:29,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25090918475079,2022616144,Thanh Vân Kiếm,09/09/2025 18:47:50,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25091218512096,2022616144,Thanh Vân Kiếm,12/09/2025 18:51:20,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25092111191312,2022616144,Thanh Vân Kiếm,21/09/2025 11:19:13,momo,100000,85000,Sự kiện
BILL25092111234261,2022616144,Thanh Vân Kiếm,21/09/2025 11:23:42,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25092718580785,2022616144,Thanh Vân Kiếm,27/09/2025 18:58:07,momo,1000000,800000,Sự kiện
BILL25100118004017,2022616144,Thanh Vân Kiếm,01/10/2025 18:00:40,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25100118024456,2022616144,Thanh Vân Kiếm,01/10/2025 18:02:44,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25100311283558,2022616144,Thanh Vân Kiếm,03/10/2025 11:28:35,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25100411454052,2022616144,Thanh Vân Kiếm,04/10/2025 11:45:40,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25100411520880,2022616144,Thanh Vân Kiếm,04/10/2025 11:52:08,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL25100918284698,2022616144,Thanh Vân Kiếm,09/10/2025 18:28:46,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL25101011140183,2022616144,Thanh Vân Kiếm,10/10/2025 11:14:01,banking,1000000,800000,Sự kiện
BILL25101011202753,2022616144,Thanh Vân Kiếm,10/10/2025 11:20:27,momo,2000000,1600000,Sự kiện (X2 Bonus)
BILL25101218053889,2022616144,Thanh Vân Kiếm,12/10/2025 18:05:38,banking,50000,42500,Sự kiện
BILL25101418310051,2022616144,Thanh Vân Kiếm,14/10/2025 18:31:00,banking,10000,8500,Sự kiện
BILL25101418353211,2022616144,Thanh Vân Kiếm,14/10/2025 18:35:32,banking,2000000,1600000,Sự kiện
BILL25101818204633,2022616144,Thanh Vân Kiếm,18/10/2025 18:20:46,banking,100000,85000,Sự kiện
BILL25102511430383,2022616144,Thanh Vân Kiếm,25/10/2025 11:43:03,banking,100000,85000,Sự kiện
BILL25102611251253,2022616144,Thanh Vân Kiếm,26/10/2025 11:25:12,banking,50000,42500,Sự kiện
BILL25110111471388,2022616144,Thanh Vân Kiếm,01/11/2025 11:47:13,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25110511235551,2022616144,Thanh Vân Kiếm,05/11/2025 11:23:55,momo,50000,42500,Sự kiện
BILL25110918474964,2022616144,Thanh Vân Kiếm,09/11/2025 18:47:49,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25111011352376,2022616144,Thanh Vân Kiếm,10/11/2025 11:35:23,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25111118400177,2022616144,Thanh Vân Kiếm,11/11/2025 18:40:01,banking,50000,42500,Sự kiện
BILL25111211463336,2022616144,Thanh Vân Kiếm,12/11/2025 11:46:33,momo,100000,85000,Sự kiện
BILL25111511241782,2022616144,Thanh Vân Kiếm,15/11/2025 11:24:17,banking,20000,17000,Sự kiện
BILL25111618282856,2022616144,Thanh Vân Kiếm,16/11/2025 18:28:28,banking,100000,85000,Sự kiện
BILL25112218330519,2022616144,Thanh Vân Kiếm,22/11/2025 18:33:05,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25112818484630,2022616144,Thanh Vân Kiếm,28/11/2025 18:48:46,banking,10000,8500,Sự kiện
BILL25113011030323,2022616144,Thanh Vân Kiếm,30/11/2025 11:03:03,momo,20000,17000,Sự kiện
BILL25111211312822,2022636215,Tiên Kiếm Kỳ Hiệp,12/11/2025 11:31:28,momo,10000000,8000000,Nạp đầu (X2 Bonus)
BILL25060911404473,2022618557,Tình Kiếm,09/06/2025 11:40:44,momo,10000,8500,Nạp đầu (X2 Bonus)
BILL25061018052491,2022618557,Tình Kiếm,10/06/2025 18:05:24,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25061211331740,2022618557,Tình Kiếm,12/06/2025 11:33:17,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25061518375977,2022618557,Tình Kiếm,15/06/2025 18:37:59,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25062011425198,2022618557,Tình Kiếm,20/06/2025 11:42:51,momo,20000,17000,Sự kiện
BILL25020218023886,2022604664,Hiệp Khách Vô Song,02/02/2025 18:02:38,momo,100000,85000,Nạp đầu (X2 Bonus)
BILL25020518091131,2022604664,Hiệp Khách Vô Song,05/02/2025 18:09:11,banking,100000,85000,Sự kiện
BILL25082311231076,2022604664,Tình Kiếm,23/08/2025 11:23:10,banking,100000,85000,Nạp đầu (X2 Bonus)
BILL25082311273898,2022604664,Tình Kiếm,23/08/2025 11:27:38,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL25090118564779,2022604664,Tình Kiếm,01/09/2025 18:56:47,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25090119030973,2022604664,Tình Kiếm,01/09/2025 19:03:09,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25090211211493,2022604664,Tình Kiếm,02/09/2025 11:21:14,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25090618575830,2022604664,Tình Kiếm,06/09/2025 18:57:58,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25091014220846,2022604664,Tình Kiếm,10/09/2025 14:22:08,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL25091318321162,2022604664,Tình Kiếm,13/09/2025 18:32:11,inapp,100000,85000,Sự kiện
BILL25091418541052,2022604664,Tình Kiếm,14/09/2025 18:54:10,banking,200000,170000,Sự kiện
BILL25091918505252,2022604664,Tình Kiếm,19/09/2025 18:50:52,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25091918595411,2022604664,Tình Kiếm,19/09/2025 18:59:54,banking,500000,400000,Sự kiện
BILL25092611512320,2022604664,Tình Kiếm,26/09/2025 11:51:23,banking,20000,17000,Sự kiện
BILL25092611564087,2022604664,Tình Kiếm,26/09/2025 11:56:40,momo,500000,400000,Sự kiện
BILL25092707193427,2022604664,Tình Kiếm,27/09/2025 07:19:34,banking,1000000,800000,Sự kiện
BILL25100118450132,2022604664,Tình Kiếm,01/10/2025 18:45:01,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25100418560162,2022604664,Tình Kiếm,04/10/2025 18:56:01,inapp,10000,8500,Sự kiện (X2 Bonus)
BILL25100418571013,2022604664,Tình Kiếm,04/10/2025 18:57:10,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25100911373794,2022604664,Tình Kiếm,09/10/2025 11:37:37,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL25101318410285,2022604664,Tình Kiếm,13/10/2025 18:41:02,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL25101718521323,2022604664,Tình Kiếm,17/10/2025 18:52:13,banking,10000,8500,Sự kiện
BILL25101918352974,2022604664,Tình Kiếm,19/10/2025 18:35:29,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25102418350290,2022604664,Tình Kiếm,24/10/2025 18:35:02,banking,20000,17000,Sự kiện
BILL25102507584465,2022604664,Tình Kiếm,25/10/2025 07:58:44,banking,20000,17000,Sự kiện
BILL25110111593976,2022604664,Tình Kiếm,01/11/2025 11:59:39,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25110211225192,2022604664,Tình Kiếm,02/11/2025 11:22:51,momo,20000,17000,Sự kiện
BILL25110318395365,2022604664,Tình Kiếm,03/11/2025 18:39:53,momo,20000,17000,Sự kiện
BILL25110718341563,2022604664,Tình Kiếm,07/11/2025 18:34:15,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25110911562836,2022604664,Tình Kiếm,09/11/2025 11:56:28,inapp,10000,8500,Sự kiện
BILL25101718265596,2022682968,Thanh Vân Kiếm,17/10/2025 18:26:55,banking,500000,400000,Nạp đầu (X2 Bonus)
BILL25101911151946,2022682968,Thanh Vân Kiếm,19/10/2025 11:15:19,banking,5000000,4000000,Sự kiện (X2 Bonus)
BILL25101911212077,2022682968,Thanh Vân Kiếm,19/10/2025 11:21:20,banking,100000000,80000000,Sự kiện (X2 Bonus)
BILL25102411312714,2022682968,Thanh Vân Kiếm,24/10/2025 11:31:27,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25102411364640,2022682968,Thanh Vân Kiếm,24/10/2025 11:36:46,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25103118195611,2022682968,Thanh Vân Kiếm,31/10/2025 18:19:56,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25103118223245,2022682968,Thanh Vân Kiếm,31/10/2025 18:22:32,momo,20000,17000,Sự kiện
BILL25110111552670,2022682968,Thanh Vân Kiếm,01/11/2025 11:55:26,banking,50000000,40000000,Sự kiện (X2 Bonus)
BILL25110218271496,2022682968,Thanh Vân Kiếm,02/11/2025 18:27:14,banking,50000000,40000000,Sự kiện
BILL25110407533938,2022682968,Thanh Vân Kiếm,04/11/2025 07:53:39,momo,2000000,1600000,Sự kiện (X2 Bonus)
BILL25110718260618,2022682968,Thanh Vân Kiếm,07/11/2025 18:26:06,banking,50000000,40000000,Sự kiện
BILL25110718313299,2022682968,Thanh Vân Kiếm,07/11/2025 18:31:32,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25110811511457,2022682968,Thanh Vân Kiếm,08/11/2025 11:51:14,inapp,1000000,1000000,Sự kiện (X2 Bonus)
BILL25110811555547,2022682968,Thanh Vân Kiếm,08/11/2025 11:55:55,banking,2000000,1600000,Sự kiện
BILL25111218572371,2022682968,Thanh Vân Kiếm,12/11/2025 18:57:23,momo,2000000,1600000,Sự kiện
BILL25111219034420,2022682968,Thanh Vân Kiếm,12/11/2025 19:03:44,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25111518185813,2022682968,Thanh Vân Kiếm,15/11/2025 18:18:58,banking,20000,17000,Sự kiện
BILL25111518213714,2022682968,Thanh Vân Kiếm,15/11/2025 18:21:37,banking,500000,400000,Sự kiện
BILL25112311325553,2022682968,Thanh Vân Kiếm,23/11/2025 11:32:55,momo,200000000,160000000,Sự kiện (X2 Bonus)
BILL25112311395487,2022682968,Thanh Vân Kiếm,23/11/2025 11:39:54,banking,1000000,800000,Sự kiện
BILL25112818072188,2022682968,Thanh Vân Kiếm,28/11/2025 18:07:21,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL25112818164237,2022682968,Thanh Vân Kiếm,28/11/2025 18:16:42,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25113011161260,2022682968,Thanh Vân Kiếm,30/11/2025 11:16:12,banking,5000000,4000000,Sự kiện
BILL25120411501315,2022682968,Thanh Vân Kiếm,04/12/2025 11:50:13,momo,5000000,4000000,Sự kiện (X2 Bonus)
